Model,Source,VideoID,Comment,Likes,PublishedAt
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"These are an improvement over the 1st gen buds. https://www.youtube.com/post/UgkxK5mc3yw4xA7Mf2j6k6n1Uqv_KUgrKdeM Pros: The fit is fantastic. This is the biggest plus. They stay in my ears when running and become unnoticeable. They are tight but comfortable. The sound quality is about the same as the 1st gen buds. They pair more easily with my LG G8 ThinQ and immediately reconnect when removed from the case. The sound balance is excellent, good but not overpowering base and clean mid tones and highs.Cons: The noise cancellation is good but perhaps a little less effective than the Bose ANC on the 1st gen buds. Passthrough mode as not as good as the 1st gen buds making it a little more difficult to hear conversations when in passthrough.",50,2023-08-16T13:59:52Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,I can't find a good comparison between these and the regular Buds 4. Anyone got an opinion on which you prefer?,1,2023-04-29T03:47:17Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Is this still viable and good in 2023? Or are there better earphones at this price range? Can someone recommend me that's also ANC & TWS wireless earphones,0,2023-04-23T06:34:20Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"for call quality, the QCY T13 is better, is that right?",0,2023-04-12T02:56:07Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"hey guys, for the delay when playing, just a reminder that you don't play in slowmo. So no problem with that, definitely.",0,2023-03-24T03:42:32Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"I like this product, those buds are ok, but Realme buds 2 neo is more above, anc is more than here, and the bass, more than better. I'll make a gift to my wife those buds 3 pro, and I'll use my buds 2 Neo.",0,2023-02-11T21:32:42Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey bro, I recently got these ear buds. What eartips would you recommend for them?",0,2023-01-10T08:06:30Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,alexa working on?,0,2023-01-07T12:33:36Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey, Sean. Do you think this buds can rival JBL Wave Buds?",0,2022-12-18T12:04:15Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,it has a Bakugan feeling XD,0,2022-12-14T06:33:12Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Does it have an own app on app store,0,2022-12-12T00:44:49Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,is 20 USD good for its price for today?,0,2022-12-08T23:30:43Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Got it after watching your vid, wasn't disappointed. Keep up the good work.",0,2022-11-30T07:04:39Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,The premium look and features enticed me to order these from Amazon today.  It will be my 1st Xiaomi earbuds so I'm curious to hear the audio quality and experience interaction with the app.,0,2022-11-04T17:11:49Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hello guys I need someone who is Conscious about redmi 3pro earbod 
Can I charge the case with redmi9pro charger",0,2022-09-04T13:43:56Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"EarBuds for all around BUT no for MUSIC  . VERY LOW BASS , LOW VOLUME  if u love music with high and quality bass and tremble its not  YOU . IM VERY dissapointed",0,2022-08-06T08:30:08Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"I just bought them, the noise cancellation is on a whole other level, they also are sooo premium on the touch.",1,2022-08-05T18:30:02Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey bro, how does this compare in terms of Microphone to the Edifier GM4 Mini? Hoping to hear from you. Thank you so much!",0,2022-07-27T09:06:17Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey Sean, i want to ask whether should i get 
1. redmi airdots 3 pro
2. realme buds air 3
3. soundpeats T3

Which one the best in term of ANC and sound quality which one would you recommend?",2,2022-06-06T05:06:41Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,bummer no aptx...,0,2022-05-28T04:17:50Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Xiaomi Redmi Buds 3 Pro and Soundpeats Mini Pro headphones, which one should I choose?
Thank so much",1,2022-05-21T03:47:07Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"I just got the Redmi buds 3 pro, hands down the best budget ANC buds! 9/10, got them in Hong Kong for $350 HKD, very budget friendly.",3,2022-05-17T10:16:40Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Is it called Airdots 3 pro also? So confused when want to buy case for it,0,2022-04-24T03:45:32Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,would you pls advise name of the game you playing in video,0,2022-04-12T13:21:20Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Such an awesome review!!,0,2022-04-09T17:52:36Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,I wonder how Redmi 3 Pro compares to Mi 2S,0,2022-04-08T19:19:51Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Hi! would you take these over the soundcore Life p3? thank you!,0,2022-03-19T22:01:40Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hello, have you also experienced any disconnection problems, particularly when using Zoom or Messenger? If so, how did you resolve it?",0,2022-02-20T06:21:58Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"how do u rate the sound quality and loudness of these compared to the xioami flip buds pro (i tried those in the store and they were incredible, very loud and amazing sound) - if these are the same or very similar i will buy them. let me know aap, thanks",0,2022-01-22T06:25:31Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,which would you recommend? redmi earbuds 3 pro or the soundpeats t2?,0,2022-01-17T20:38:37Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Bro tell me witch is Bater this or tronsmart appolo air,0,2022-01-15T14:09:45Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Is the sound quality better than soundpeats t2?,0,2022-01-15T10:22:06Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hi bro, just got a Buds 3 Pro from lucky draw, I have a question lah, do you need to carry the case around when the earbuds are connected to phone? 
Like going out for makan or shopping, do we have to bring along the case? 

Hope you can guide me. 
Thank you 😁",0,2022-01-14T12:45:05Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,This or realme air buds 2 music?,0,2022-01-07T03:21:41Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"I got this as Christmas gift, they sound is acceptable, not very good even my apple earphones (20€) are better, a noise cancellation is good, but my main problem is the size, I can't wear them for more than 20 minutes, it starts hurting my ears.... And the worst is that I can't return them because they are ""hygiene products""",0,2022-01-05T14:48:36Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,is anyone feels that this buds once u wear it hurt your 👂 a bit? its a shape a bit bigger on the side?,0,2022-01-04T16:21:44Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Is the anc performance far better than realme buds neo 2?,0,2021-12-28T05:18:59Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Good Video - basically... a mix of (1More ColorBuds 2 with the case of the Pixel Buds A series) lol nice,0,2021-12-24T21:33:32Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,No test about ANC 🤔🧐,1,2021-12-21T20:15:20Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Realme buds air 2 neo or redmi buds 3 pro?,1,2021-12-17T07:34:32Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Doesn't it have aptx?,0,2021-12-14T12:05:54Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,I had to find different review bcs of the music :/,0,2021-12-14T10:48:37Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,The volume of there's bud sucks don't buy them,0,2021-12-09T12:29:23Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Which do you think is better Redmi Buds 3 Pro or and 1more Comfobuds Pro?,0,2021-12-03T04:26:23Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,How to disable and enable adc?,0,2021-12-02T19:11:16Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Better than Huawei freebuds pro?,0,2021-12-02T16:23:31Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hi, i just ordered mine online but also planning to buy a cute case for it. are they the same with redmi airdots 3 pro?",0,2021-11-25T07:10:50Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Thanks bro

Please help me to choose between Redmi buds 3 pro and soundpets T2 

Which one do you prefer 

Thanks 😊",0,2021-11-24T19:00:42Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,This or Edifier NeoBuds Pro?,0,2021-11-11T21:11:17Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,do you suggest this earbuds for gaming? is the delay noticeable while gaming?,0,2021-11-08T14:21:20Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,How to turn on/off manually without the case?,0,2021-10-19T22:41:53Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"hii, can i know what is the difference between redmi airdots 3 pro and this buds 3 pro model?",0,2021-10-18T08:59:28Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Hi. Do you think they're compatible with Xiaomi mi 10t lite?,0,2021-10-15T20:39:58Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hi, amazing Review 🙏 i have a question, are this earbuds better than the sound core a2 NC? (in therms of anc and bass)",0,2021-10-14T09:10:02Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Do u think there’s a lot of setbacks if I’m using it without the Mi Ai app?,1,2021-10-09T17:48:44Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Great review...got one last night. All good. Not having a mi phone and thus not being able to get thru the official app was bit disappointing. But saw one app called Mi Bud M8 and seems to work well  enabling volume controls on the buds....so far so good.,22,2021-10-09T05:27:19Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"The real question is, can it run Minecraft",0,2021-10-08T00:37:35Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,very nice video! i was wondering how does this compare to airpods pro's noise cancelling,0,2021-10-07T15:25:03Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,is this also known as the Redmi Airdots 3 pro elsewhere?,0,2021-10-07T02:51:41Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,QCY HT01 or Redmi Earbuds 3 Pro's?,1,2021-10-05T13:54:30Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,I like your voice Sean. And thank you for this helpful review <3,1,2021-10-03T18:19:40Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Should I get Jabra 2, Xiaomi buds three pro or Samsung buds+?",0,2021-10-03T12:37:02Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"If u use mi phone under blue tooth have the buds settings to toggle the ANC, transparent, etc",0,2021-10-03T12:20:06Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,@sean_talk_tech how does these compare to nothing ear? Can you make a website to compare all the earphones you review and leave affiliated links? That would be really useful.,0,2021-10-01T14:45:48Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Can we change between ANC and Transparency in iPhone device? Or only by tapping the buds?,0,2021-09-30T16:32:33Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey Sean, i want to ask whether should i get redmi airdots 3 pro or should i go with soundcore liberty air 2 pro.. in term of ANC and sound quality which one would you recommend?",1,2021-09-30T03:59:01Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"I want to know, does the sound good like Airpods pro? 😅",0,2021-09-28T07:28:34Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Unfortunately you need xiaomi device to get into the settings….,0,2021-09-26T18:41:24Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Does ANC work during calls as well? I mean does the person on the other end of the call hear our noise cancelled voice?,1,2021-09-23T21:24:05Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Hi! Would like to ask between zmi purpods pro and these? Thanks!,0,2021-09-19T07:28:49Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey, I just want to know how many charges can the charging case hold? Thank you!",0,2021-09-16T02:02:07Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,the best budget earbuds I bought,0,2021-09-14T04:04:55Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Seems like better value that beats studio buds,0,2021-09-12T14:06:24Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,like how you put it. honest review. good work,0,2021-09-10T15:33:25Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Thank you for a great review, I have a question : I have a xiaomi mi note 10 lite and I want to buy this tws and able to use the extra functionality (app, software update etc) so should I get the China version or Global version? Thank you.",0,2021-09-08T21:17:16Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Will it falls out easily during workout? I am looking for a pair of earbuds for running purpose.,0,2021-09-07T02:56:58Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"I know that they are from other category, but how does this compares to the sony wf 1000 xm4?",1,2021-09-05T21:43:10Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,There should be an update soon with advanced features and controls. Some devices already have it.,3,2021-09-03T14:51:36Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Should have put multipoint in your title bro, been looking one at this price point for ages ! 
Anyway what do you mean about wanting the transparency sound to be louder ? Does your voice sound muffled when you speak with transparency ?  btw great review as always",0,2021-08-31T06:19:49Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,What is the different of redmi airdots 3pro vs redmi airbuds 3pro,0,2021-08-30T14:40:50Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hi sean. Great video as always from u. Ordered this one just now from ur review haha. I see that ure using this earbuds with iphone. And on timestamp 10:47, i was wondering whether we can switch the 3 modes of anc, from depth balance and light as advertised. I know that they dont have the specific app at the moment, but can we control that? Or we have to stick with anc and environment mode only for now? Ill be using them with iphone. Hopefully i get to hear from u! Thanks!",1,2021-08-29T15:25:15Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Should I buy this or the Earfun free pro?,0,2021-08-25T00:03:28Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,I'm glad I found your channel.,0,2021-08-22T02:22:11Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"This video rocks, at my place it is selling at around USD40. Do you think that is a steal? :) The edifier NB2 (not the pro) and Realme Buds Air 2 sells at a similar price but I like the overall design of Redmi.",0,2021-08-19T03:05:04Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Redmi earbuds 3 pro vs haylou w1,,which one do you prefer more?",0,2021-08-18T01:58:49Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Which one does sound better and has stronger anc, this or Soundpeats T2?",0,2021-08-13T07:22:18Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hi.

What makes me want these is the multipoint because I want the convenience between my Android phone and Windows laptop. Can you tell if these connect easily after the initial pairing or do I have to manually connect via Bluetooth settings every time?",3,2021-08-07T17:51:49Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey Sean, between the Redmi airdots 3 pro and the soundcore life P3, which is better(overall)?",1,2021-08-07T15:37:13Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Good video, between this and tozo nc2 which u choose? Personnaly I want good sound quality before all",0,2021-08-07T13:22:42Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Buds3pro vs Fiil cc pro which one do you prefer bro? I'm looking for a bright and clear sound..bass so so it's okay,0,2021-08-07T08:35:33Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Are you using a Xiaomi phone? Other reviews I saw were and they were able to program gestures back, forward and set volume.",0,2021-08-03T20:52:44Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Thanks for unboxing! With the Xiao AI app you can set, that 3 taps on the left bud will skip backwards and 3 taps on the right bud will skip forward. 👍",4,2021-08-01T18:34:58Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,is china version differ from global?,0,2021-08-01T17:14:20Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,The app is it global? Or just chinese?,0,2021-08-01T12:50:49Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,redmi buds 3 pro vs redmi airdots 3🤔,0,2021-08-01T06:21:56Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Nice review bro!
Really tempted to get this from the links you've provided, but right now only the Airdots 3 Pro (CN version) is available....
If I'm getting the CN version, I can only use the Mi AI app to control the features?
Or does the Buds 3 Pro uses the app as well?",0,2021-07-31T02:27:07Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Hey Sean! is this the best budget TWS earbuds you can buy now?,4,2021-07-31T01:01:12Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Is it possible to change volume control from the buds?

Directly or via Xiao Ai hot words?",0,2021-07-30T09:42:01Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Impressive work man :) Any suggestions for other good ANC earbuds that has a longer batter life?,0,2021-07-30T00:46:42Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Hi bro. Can you suggest me in earbud anc with deep bass and clear quality. My budget below rm300. Please help.,1,2021-07-29T12:07:08Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hi Sean, can you review the JBL Wave 100 TWS earbuds? 
Am currently comparing Haylou W1, this redmi & the JBL. 

appreciate your feedback! thanks!!",0,2021-07-28T11:06:12Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Between this n soundpeats t2, which one would you recommend? Cuz very hard to choose between this two",3,2021-07-28T09:25:34Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,If goes inside the ear. Its an in ear monitor or iem and not earbud,1,2021-07-27T23:36:33Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Thats nice👌👌anyway did u heard about nothing?i mean “nothing ear (1)”,1,2021-07-27T18:06:05Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey, will qcy ht01 be better than redmi buds 3 pro?",2,2021-07-27T14:55:28Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Haylou gt5 vs QCY t13, which one is ok?",1,2021-07-27T09:57:23Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Damn the whole unboxing experience till the earbuds itself looks premium af! 🔥,2,2021-07-27T09:17:51Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"This looks soo premium! It's kinda shocking  that it's a red mi product. That being said, this is  a beautifully designed ear bud and packed with features. 
Good one Sean🙂👏👏",4,2021-07-27T08:56:52Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Nice!How is it in your ranking anc?,1,2021-07-27T05:58:00Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Hi Man nice video.... i have a question : which is better  tws for call quality / sound and comfort haylou gt6 vs qcy t5/s/pro.... big up Man,2,2021-07-27T05:03:15Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Does it have stronger ANC than the soundpeats T2?,1,2021-07-27T00:40:05Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Hey Sean, was gonna buy Edifier NB2 Pro but I'm confused after watching this video, especially because of that sweet sweet multipoint. Which pair would you suggest I get for an overall better experience?",1,2021-07-27T00:17:35Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,I'm loving all your reviews! How would you compare this over Edifier TWS1 Pro?,1,2021-07-27T00:12:35Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Impressive and detailed review! But I was wondering how would you compare this with Edifier NB2 Pro and Basues Simu S2 generally?,2,2021-07-26T21:59:03Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Sean, amazing review as always! Thank you. I never use ANC because I feel unsafe in public. So the 6 Hours are great. Maybe im trying this one and put my Tronsmart Onxy Ace away for a while.",4,2021-07-26T17:19:44Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Which one better? This one or edifier tws nb2 pro,1,2021-07-26T17:10:24Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Finally it’s here and thanks to Sean 🍻,1,2021-07-26T15:59:08Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Me using the Edifier TWS1 Pro Earnjds you recommended, it's awesome",1,2021-07-26T15:58:26Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,"Please review the EDIFIER W820NB please.........
Thank youuu",1,2021-07-26T15:57:31Z
Redmi Buds 3 Pro,YouTube,bcoQWd24Zk8,Do I need to watch all your videos for the intro sounds? because this fire!,8,2021-07-26T15:41:13Z
